4976523
66512125
78499199
77344908
169625186
169625199
169625254
169625211
169625219
169625222
169625212
60693920
79594455
138098886
88067505
169625262
86267558
60692890
78502215
137795047
176460518
176461073
176461348
176460396
176460374
176459842
176461132
176460642
176459508
176459393
176460895
176459640
176460918
176461126
66512117
10318671
179025648
178582542
169120274
176459102
169625191
60687598
176459543
176461295
176460527
176461035
176459722
176459072
179026476
179010978
114837505
178583047
177638784
60696466
172924014
178273885
94298455
113968375
152352181
176461072
176460202
176459375
177634888
176461037
177637681
26980511
159167534
135572200
176458798
177690271
177690267
135700970
135679798
118096218
75818191
176459828
176855932
176461275
176460262
176461202
26980547
176458929
177818158
176902963
171155620
163671519
179181773
176136674
177370665
169157037
176460989
176459931
176459692
138973331
176844701
177977962
177976929
177945855
176132020
176133165
26980543
26980547
60119602
41455268
47064242
60288788
12666216
59571360
14333410
27970624
55938918
39353393
47064238
59571359
14902507
40825450
14048170
63214107
39353394
12666221
33640579
55596011
37790288
40923922
14916621
26980554
63669584
36320423
39353391
13063041
67250083
66261827
32006103
54694072
64450629
67240121
63434577
